,BLKSPLITID,SPLIT,SPLIT_IDX,HH10,HH19,ADDPT,BLK_ACRES,BLK_HH10,BLK_HH19,BLK_ADDPT,PCT_ACRES,PCT_HH10,PCT_HH19
242,490111259061019_0,0,0,0.0,0.0,0.0,1.90832666379,0.0,0.0,0.0,1.0,1.0,1.0
243,490111253011020_0,0,0,60.0,60.0,0.0,24.5839953029,60.0,60.0,0.0,1.0,1.0,1.0
244,490111253042028_0,0,0,18.0,18.0,0.0,6.78403258569,18.0,18.0,0.0,1.0,1.0,1.0
245,490111258082009_0,0,0,0.0,0.0,0.0,0.564862058309,0.0,0.0,0.0,1.0,1.0,1.0
246,490111260022029_0,0,0,20.0,20.0,0.0,6.80928725208,20.0,20.0,0.0,1.0,1.0,1.0
247,490111251031061_0,0,0,0.0,0.0,0.0,0.112660458014,0.0,0.0,0.0,1.0,1.0,1.0
248,490111264061027_0,0,0,13.0,13.0,0.0,4.54708059725,13.0,13.0,0.0,1.0,1.0,1.0
249,490111254012088_0,0,0,10.0,10.0,0.0,3.83987557091,10.0,10.0,0.0,1.0,1.0,1.0
250,490111255013011_0,0,0,20.0,20.0,0.0,5.77397744855,20.0,20.0,0.0,1.0,1.0,1.0
251,490111259053019_0,0,0,28.0,28.0,0.0,7.2633532355,28.0,28.0,0.0,1.0,1.0,1.0
252,490111252002198_0,0,0,0.0,0.0,0.0,4.21840325626,0.0,0.0,0.0,1.0,1.0,1.0
253,490111263041000_0,0,0,0.0,0.0,0.0,10.0834981968,0.0,0.0,0.0,1.0,1.0,1.0
254,490111263063030_0,0,0,0.0,0.0,0.0,2.82039797523,0.0,0.0,0.0,1.0,1.0,1.0
255,490111251021060_0,0,0,0.0,0.0,0.0,0.382835262709,0.0,0.0,0.0,1.0,1.0,1.0
256,490111253013005_0,0,0,8.0,9.0,0.0,6.60147766885,8.0,9.0,0.0,1.0,1.0,1.0
257,490111252002090_0,0,0,0.0,0.0,0.0,2.72632558553,0.0,0.0,0.0,1.0,1.0,1.0
258,490111257021016_0,0,0,20.0,20.0,0.0,4.12176796102,20.0,20.0,0.0,1.0,1.0,1.0
259,490111259061056_0,0,0,18.0,18.0,0.0,1.47511068213,18.0,18.0,0.0,1.0,1.0,1.0
260,490111263062014_0,0,0,92.0,92.0,0.0,2.16532712136,92.0,92.0,0.0,1.0,1.0,1.0
261,490111251032006_0,0,0,0.0,0.0,0.0,11.0709283321,0.0,0.0,0.0,1.0,1.0,1.0
262,490111262021058_0,0,0,0.0,0.0,0.0,27.6475086879,0.0,0.0,0.0,1.0,1.0,1.0
263,490111264021080_0,0,0,0.0,0.0,0.0,7.64995446852,0.0,0.0,0.0,1.0,1.0,1.0
264,490111259063014_0,0,0,29.0,29.0,0.0,8.96892082385,29.0,29.0,0.0,1.0,1.0,1.0
265,490111259062031_0,0,0,6.0,6.0,0.0,1.85458589012,6.0,6.0,0.0,1.0,1.0,1.0
266,490111263051026_0,0,0,42.0,42.0,0.0,22.3439358174,42.0,42.0,0.0,1.0,1.0,1.0
267,490111260014013_0,0,0,17.0,17.0,0.0,5.09909885656,17.0,17.0,0.0,1.0,1.0,1.0
268,490111264022017_0,0,0,0.0,0.0,0.0,38.0425397588,0.0,0.0,0.0,1.0,1.0,1.0
269,490111259053008_0,0,0,12.0,12.0,0.0,5.30337277437,12.0,12.0,0.0,1.0,1.0,1.0
270,490111252002264_0,0,0,0.0,0.0,0.0,12.6121015864,0.0,0.0,0.0,1.0,1.0,1.0
271,490111252002117_0,0,0,0.0,0.0,0.0,1.24526869463,0.0,0.0,0.0,1.0,1.0,1.0
272,490111261051037_0,0,0,1.0,1.0,0.0,1.84732210912,1.0,1.0,0.0,1.0,1.0,1.0
273,490111262022002_0,0,0,0.0,0.0,0.0,0.144271832175,0.0,0.0,0.0,1.0,1.0,1.0
274,490111251043002_0,0,0,0.0,0.0,0.0,0.672927236945,0.0,0.0,0.0,1.0,1.0,1.0
275,490111254033035_0,0,0,0.0,0.0,0.0,2.72645883844,0.0,0.0,0.0,1.0,1.0,1.0
276,490111262032008_0,0,0,0.0,0.0,0.0,0.0865722303865,0.0,0.0,0.0,1.0,1.0,1.0
277,490111262021017_0,0,0,0.0,0.0,0.0,0.853940287044,0.0,0.0,0.0,1.0,1.0,1.0
278,490111264061017_0,0,0,31.0,31.0,0.0,10.4571435645,31.0,31.0,0.0,1.0,1.0,1.0
279,490111261011015_0,0,0,14.0,14.0,0.0,5.93975057109,14.0,14.0,0.0,1.0,1.0,1.0
280,490111251021003_0,0,0,1.0,1.0,0.0,3.56110372995,1.0,1.0,0.0,1.0,1.0,1.0
281,490111253043012_0,0,0,16.0,16.0,0.0,4.77242718712,16.0,16.0,0.0,1.0,1.0,1.0
282,490111258052013_0,0,0,11.0,11.0,0.0,2.63291573072,11.0,11.0,0.0,1.0,1.0,1.0
283,490111251021026_0,0,0,9.0,9.0,0.0,0.70890255875,9.0,9.0,0.0,1.0,1.0,1.0
284,490111251032026_0,0,0,0.0,0.0,0.0,6.16817067775,0.0,0.0,0.0,1.0,1.0,1.0
285,490111254011012_0,0,0,15.0,22.0,0.0,8.98678017343,15.0,22.0,0.0,1.0,1.0,1.0
286,490111264022075_0,0,0,21.0,21.0,0.0,12.6546163383,21.0,21.0,0.0,1.0,1.0,1.0
287,490111258081020_0,0,0,19.0,19.0,0.0,5.36208165196,19.0,19.0,0.0,1.0,1.0,1.0
288,490111252002143_0,0,0,0.0,0.0,0.0,3.99371785646,0.0,0.0,0.0,1.0,1.0,1.0
289,490111263051041_0,0,0,0.0,0.0,0.0,4.48578231497,0.0,0.0,0.0,1.0,1.0,1.0
290,490111254011033_0,0,0,12.0,12.0,0.0,6.82611320606,12.0,12.0,0.0,1.0,1.0,1.0
291,490111261042004_0,0,0,7.0,8.0,0.0,11.0962514501,7.0,8.0,0.0,1.0,1.0,1.0
292,490111253033025_0,0,0,25.0,25.0,0.0,7.1109017445,25.0,25.0,0.0,1.0,1.0,1.0
293,490111263041033_0,0,0,0.0,0.0,0.0,0.108185748193,0.0,0.0,0.0,1.0,1.0,1.0
294,490111263043002_0,0,0,10.0,10.0,0.0,3.20318649708,10.0,10.0,0.0,1.0,1.0,1.0
295,490111257021008_0,0,0,0.0,0.0,0.0,4.91926058759,0.0,0.0,0.0,1.0,1.0,1.0
296,490111262032032_0,0,0,14.0,14.0,0.0,13.943065425,14.0,14.0,0.0,1.0,1.0,1.0
297,490111262041006_0,0,0,0.0,0.0,0.0,7.46941465129,0.0,0.0,0.0,1.0,1.0,1.0
298,490111261052027_0,0,0,24.0,24.0,0.0,6.71123317778,24.0,24.0,0.0,1.0,1.0,1.0
299,490111261043032_0,0,0,8.0,8.0,0.0,3.53541539196,8.0,8.0,0.0,1.0,1.0,1.0
300,490111264021058_0,0,0,9.0,9.0,0.0,3.6772957483,9.0,9.0,0.0,1.0,1.0,1.0
301,490111262043012_0,0,0,0.0,0.0,0.0,3.99733248709,0.0,0.0,0.0,1.0,1.0,1.0
302,490111263051048_0,0,0,0.0,0.0,0.0,1.5631537552,0.0,0.0,0.0,1.0,1.0,1.0
303,490111260012020_0,0,0,0.0,0.0,0.0,4.48951715763,0.0,0.0,0.0,1.0,1.0,1.0
304,490111262041041_0,0,0,0.0,0.0,0.0,0.11836566787,0.0,0.0,0.0,1.0,1.0,1.0
305,490111265001005_0,0,0,0.0,0.0,0.0,0.0928526646913,0.0,0.0,0.0,1.0,1.0,1.0
306,490111255021003_0,0,0,25.0,25.0,0.0,6.45245003709,25.0,25.0,0.0,1.0,1.0,1.0
307,490111255013005_0,0,0,17.0,17.0,0.0,14.6479335839,17.0,17.0,0.0,1.0,1.0,1.0
308,490111254062011_0,0,0,35.0,36.0,0.0,15.8929456486,35.0,36.0,0.0,1.0,1.0,1.0
309,490111251021045_0,0,0,0.0,0.0,0.0,1.12410794856,0.0,0.0,0.0,1.0,1.0,1.0
310,490111264021089_0,0,0,0.0,0.0,0.0,0.566207754196,0.0,0.0,0.0,1.0,1.0,1.0
311,490111261042027_0,0,0,12.0,12.0,0.0,7.15378055197,12.0,12.0,0.0,1.0,1.0,1.0
312,490111259054004_0,0,0,11.0,11.0,0.0,5.2352907266,11.0,11.0,0.0,1.0,1.0,1.0
313,490111261042034_0,0,0,5.0,5.0,0.0,2.55169381315,5.0,5.0,0.0,1.0,1.0,1.0
314,490111261043006_0,0,0,15.0,15.0,0.0,5.6604865361,15.0,15.0,0.0,1.0,1.0,1.0
315,490111262021130_0,0,0,4.0,17.0,0.0,13.9759381588,4.0,17.0,0.0,1.0,1.0,1.0
316,490111255023004_0,0,0,25.0,25.0,0.0,7.0683643764,25.0,25.0,0.0,1.0,1.0,1.0
317,490111251022082_0,0,0,0.0,0.0,0.0,0.33545234608,0.0,0.0,0.0,1.0,1.0,1.0
318,490111255031008_0,0,0,68.0,68.0,0.0,21.2068692502,68.0,68.0,0.0,1.0,1.0,1.0
319,490111252002208_0,0,0,0.0,0.0,0.0,22.9844572513,0.0,0.0,0.0,1.0,1.0,1.0
320,490111258041041_0,0,0,0.0,0.0,0.0,0.0265810816585,0.0,0.0,0.0,1.0,1.0,1.0
321,490111254062020_0,0,0,10.0,10.0,0.0,3.48193543226,10.0,10.0,0.0,1.0,1.0,1.0
322,490111263031039_0,0,0,34.0,34.0,0.0,8.57543278878,34.0,34.0,0.0,1.0,1.0,1.0
323,490111264051013_0,0,0,14.0,14.0,0.0,4.4821033999,14.0,14.0,0.0,1.0,1.0,1.0
324,490111256001053_0,0,0,0.0,0.0,0.0,11.0687117589,0.0,0.0,0.0,1.0,1.0,1.0
325,490111259081014_0,0,0,114.0,114.0,0.0,71.9425481084,114.0,114.0,0.0,1.0,1.0,1.0
326,490111254011001_0,0,0,23.0,23.0,0.0,7.62262600361,23.0,23.0,0.0,1.0,1.0,1.0
327,490111259054031_0,0,0,16.0,16.0,0.0,5.89867343358,16.0,16.0,0.0,1.0,1.0,1.0
328,490111251041060_0,0,0,19.0,19.0,0.0,9.19633735795,19.0,19.0,0.0,1.0,1.0,1.0
329,490111265001010_0,0,0,11.0,11.0,0.0,3.48968438657,11.0,11.0,0.0,1.0,1.0,1.0
330,490111254031034_0,0,0,14.0,14.0,0.0,4.57063644115,14.0,14.0,0.0,1.0,1.0,1.0
331,490111255011022_0,0,0,1.0,1.0,0.0,2.48035336036,1.0,1.0,0.0,1.0,1.0,1.0
332,490111252002287_0,0,0,0.0,0.0,0.0,7.52243634694,0.0,0.0,0.0,1.0,1.0,1.0
333,490111253051021_0,0,0,33.0,33.0,0.0,10.7777493603,33.0,33.0,0.0,1.0,1.0,1.0
334,490111251022067_0,0,0,0.0,0.0,0.0,2.96667350525,0.0,0.0,0.0,1.0,1.0,1.0
335,490111252002181_0,0,0,0.0,0.0,0.0,2.90525780191,0.0,0.0,0.0,1.0,1.0,1.0
336,490111251041029_0,0,0,0.0,0.0,0.0,4.03021492872,0.0,0.0,0.0,1.0,1.0,1.0
337,490111254012037_0,0,0,0.0,0.0,0.0,3.31383287712,0.0,0.0,0.0,1.0,1.0,1.0
338,490111254033101_0,0,0,0.0,0.0,0.0,3313.55680351,0.0,0.0,0.0,1.0,1.0,1.0
339,490111258041011_0,0,0,0.0,0.0,0.0,0.939037301526,0.0,0.0,0.0,1.0,1.0,1.0
340,490111255021010_0,0,0,113.0,113.0,0.0,1.72710380638,113.0,113.0,0.0,1.0,1.0,1.0
341,490111263031001_0,0,0,0.0,0.0,0.0,719.376575454,0.0,0.0,0.0,1.0,1.0,1.0
342,490111252002075_0,0,0,0.0,0.0,0.0,3.99379127976,0.0,0.0,0.0,1.0,1.0,1.0
343,490111262031036_0,0,0,0.0,0.0,0.0,2.90984389067,0.0,0.0,0.0,1.0,1.0,1.0
344,490111260013009_0,0,0,9.0,9.0,0.0,11.3746522007,9.0,9.0,0.0,1.0,1.0,1.0
345,490111259061034_0,0,0,11.0,11.0,0.0,3.83159698409,11.0,11.0,0.0,1.0,1.0,1.0
346,490111259062009_0,0,0,11.0,11.0,0.0,7.52328328685,11.0,11.0,0.0,1.0,1.0,1.0
347,490111252002148_0,0,0,0.0,0.0,0.0,2.03688112846,0.0,0.0,0.0,1.0,1.0,1.0
348,490111252002032_0,0,0,0.0,0.0,0.0,3.03873727604,0.0,0.0,0.0,1.0,1.0,1.0
349,490111260021023_0,0,0,40.0,41.0,0.0,15.0266561271,40.0,41.0,0.0,1.0,1.0,1.0
350,490111262021064_0,0,0,0.0,0.0,0.0,0.7647411471,0.0,0.0,0.0,1.0,1.0,1.0
351,490111262021012_0,0,0,13.0,13.0,0.0,4.97287751725,13.0,13.0,0.0,1.0,1.0,1.0
352,490111261014026_0,0,0,18.0,18.0,0.0,4.99761157105,18.0,18.0,0.0,1.0,1.0,1.0
353,490111263062019_0,0,0,11.0,11.0,0.0,3.39195180275,11.0,11.0,0.0,1.0,1.0,1.0
354,490111257011015_0,0,0,0.0,0.0,0.0,6.15746526802,0.0,0.0,0.0,1.0,1.0,1.0
355,490111259054009_0,0,0,0.0,0.0,0.0,4.33479528736,0.0,0.0,0.0,1.0,1.0,1.0
356,490111263061012_0,0,0,23.0,23.0,0.0,6.71504483062,23.0,23.0,0.0,1.0,1.0,1.0
357,490111252001022_0,0,0,0.0,0.0,0.0,4.24194988914,0.0,0.0,0.0,1.0,1.0,1.0
358,490111260013004_0,0,0,0.0,0.0,0.0,3.01982833669,0.0,0.0,0.0,1.0,1.0,1.0
359,490111263031011_0,0,0,0.0,0.0,0.0,80.6009068776,0.0,0.0,0.0,1.0,1.0,1.0
360,490111258011017_0,0,0,0.0,0.0,0.0,3.92677316488,0.0,0.0,0.0,1.0,1.0,1.0
361,490111251032068_0,0,0,0.0,0.0,0.0,5.16223548885,0.0,0.0,0.0,1.0,1.0,1.0
362,490111251022037_0,0,0,0.0,0.0,0.0,2.01752203603,0.0,0.0,0.0,1.0,1.0,1.0
363,490111262042027_0,0,0,0.0,0.0,0.0,1.35619418338,0.0,0.0,0.0,1.0,1.0,1.0
364,490111255031014_0,0,0,35.0,35.0,0.0,10.898306148,35.0,35.0,0.0,1.0,1.0,1.0
365,490111255011030_0,0,0,16.0,16.0,0.0,5.05195664541,16.0,16.0,0.0,1.0,1.0,1.0
366,490111254052013_0,0,0,29.0,29.0,0.0,8.41108689576,29.0,29.0,0.0,1.0,1.0,1.0
367,490111253052026_0,0,0,8.0,8.0,0.0,2.41912281478,8.0,8.0,0.0,1.0,1.0,1.0
368,490111262021136_0,0,0,0.0,0.0,0.0,7.85366227781,0.0,0.0,0.0,1.0,1.0,1.0
369,490111254051041_0,0,0,14.0,14.0,0.0,4.01773700809,14.0,14.0,0.0,1.0,1.0,1.0
370,490111262021115_0,0,0,0.0,0.0,0.0,0.338090109326,0.0,0.0,0.0,1.0,1.0,1.0
371,490111253032044_0,0,0,14.0,14.0,0.0,4.59146857459,14.0,14.0,0.0,1.0,1.0,1.0
372,490111252002022_0,0,0,0.0,0.0,0.0,5.81759495074,0.0,0.0,0.0,1.0,1.0,1.0
373,490111262032039_0,0,0,0.0,0.0,0.0,4.82401561473,0.0,0.0,0.0,1.0,1.0,1.0
374,490111257021026_0,0,0,67.0,67.0,0.0,9.96613280631,67.0,67.0,0.0,1.0,1.0,1.0
375,490111261042074_0,0,0,0.0,0.0,0.0,7.45027058402,0.0,0.0,0.0,1.0,1.0,1.0
376,490111253012025_0,0,0,0.0,0.0,0.0,1.2115791342,0.0,0.0,0.0,1.0,1.0,1.0
377,490111257011006_0,0,0,0.0,0.0,0.0,1.40512977731,0.0,0.0,0.0,1.0,1.0,1.0
378,490111251022032_0,0,0,16.0,16.0,0.0,7.6050888453,16.0,16.0,0.0,1.0,1.0,1.0
379,490111259062025_0,0,0,4.0,4.0,0.0,8.06194896179,4.0,4.0,0.0,1.0,1.0,1.0
380,490111253013015_0,0,0,21.0,21.0,0.0,2.20153960645,21.0,21.0,0.0,1.0,1.0,1.0
381,490111262042006_0,0,0,4.0,4.0,4.0,20.4772332128,4.0,4.0,4.0,1.0,1.0,1.0
382,490111261012021_0,0,0,29.0,29.0,0.0,7.57183762747,29.0,29.0,0.0,1.0,1.0,1.0
383,490111252002011_0,0,0,0.0,0.0,0.0,86.0553249124,0.0,0.0,0.0,1.0,1.0,1.0
384,490111251042043_0,0,0,50.0,50.0,0.0,24.8591832749,50.0,50.0,0.0,1.0,1.0,1.0
385,490111254031004_0,0,0,16.0,16.0,0.0,5.57658201565,16.0,16.0,0.0,1.0,1.0,1.0
386,490111262021169_0,0,0,0.0,0.0,0.0,1.60219974194,0.0,0.0,0.0,1.0,1.0,1.0
387,490111253014007_0,0,0,16.0,16.0,0.0,4.15296437202,16.0,16.0,0.0,1.0,1.0,1.0
388,490111254031009_0,0,0,1.0,1.0,0.0,18.5997477891,1.0,1.0,0.0,1.0,1.0,1.0
389,490111254033051_0,0,0,1.0,1.0,0.0,1.01479338498,1.0,1.0,0.0,1.0,1.0,1.0
390,490111258053019_0,0,0,61.0,61.0,0.0,12.8291189861,61.0,61.0,0.0,1.0,1.0,1.0
391,490111255011017_0,0,0,53.0,53.0,0.0,13.8749103749,53.0,53.0,0.0,1.0,1.0,1.0
392,490111261054013_0,0,0,0.0,0.0,0.0,33.942137765,0.0,0.0,0.0,1.0,1.0,1.0
393,490111259061029_0,0,0,2.0,2.0,0.0,1.05294494081,2.0,2.0,0.0,1.0,1.0,1.0
394,490111259071001_0,0,0,50.0,51.0,0.0,23.022345178,50.0,51.0,0.0,1.0,1.0,1.0
395,490111255023012_0,0,0,15.0,15.0,0.0,4.58829432553,15.0,15.0,0.0,1.0,1.0,1.0
396,490111259052011_0,0,0,25.0,25.0,0.0,6.88467750406,25.0,25.0,0.0,1.0,1.0,1.0
397,490111264021064_0,0,0,0.0,0.0,0.0,9.57291996285,0.0,0.0,0.0,1.0,1.0,1.0
398,490111262031009_0,0,0,7.0,8.0,0.0,6.56106812699,7.0,8.0,0.0,1.0,1.0,1.0
399,490111258041029_0,0,0,11.0,11.0,0.0,3.98720595753,11.0,11.0,0.0,1.0,1.0,1.0
400,490111258072004_0,0,0,0.0,0.0,0.0,0.0619952493912,0.0,0.0,0.0,1.0,1.0,1.0
401,490111263041040_0,0,0,0.0,0.0,0.0,0.233186476172,0.0,0.0,0.0,1.0,1.0,1.0
402,490111264021018_0,0,0,0.0,0.0,0.0,0.416469064107,0.0,0.0,0.0,1.0,1.0,1.0
403,490111251022052_0,0,0,4.0,4.0,0.0,1.79779277677,4.0,4.0,0.0,1.0,1.0,1.0
404,490111254052001_0,0,0,130.0,130.0,0.0,8.58264962562,130.0,130.0,0.0,1.0,1.0,1.0
405,490111251043017_0,0,0,21.0,21.0,0.0,8.35920027513,21.0,21.0,0.0,1.0,1.0,1.0
406,490111258051014_0,0,0,0.0,0.0,0.0,42.3491523949,0.0,0.0,0.0,1.0,1.0,1.0
407,490111254033014_0,0,0,44.0,44.0,0.0,8.69734186099,44.0,44.0,0.0,1.0,1.0,1.0
408,490111252002138_0,0,0,0.0,0.0,0.0,2.85030773261,0.0,0.0,0.0,1.0,1.0,1.0
409,490111252002225_0,0,0,0.0,0.0,0.0,31.1810895245,0.0,0.0,0.0,1.0,1.0,1.0
410,490111254012102_0,0,0,0.0,0.0,0.0,16.2061975873,0.0,0.0,0.0,1.0,1.0,1.0
411,490111264021034_0,0,0,0.0,0.0,0.0,0.900703175268,0.0,0.0,0.0,1.0,1.0,1.0
412,490111252001016_0,0,0,0.0,0.0,0.0,1.61000487394,0.0,0.0,0.0,1.0,1.0,1.0
413,490111258011028_0,0,0,0.0,0.0,0.0,2.34473401189,0.0,0.0,0.0,1.0,1.0,1.0
414,490111258082016_0,0,0,24.0,24.0,0.0,3.2167560639,24.0,24.0,0.0,1.0,1.0,1.0
415,490111259082012_0,0,0,7.0,7.0,0.0,1.79385589332,7.0,7.0,0.0,1.0,1.0,1.0
416,490111251031019_0,0,0,0.0,0.0,0.0,12.2179960241,0.0,0.0,0.0,1.0,1.0,1.0
417,490111253033004_0,0,0,4.0,4.0,0.0,1.2889604841,4.0,4.0,0.0,1.0,1.0,1.0
418,490111254051062_0,0,0,31.0,31.0,0.0,8.36080120146,31.0,31.0,0.0,1.0,1.0,1.0
419,490111258071004_0,0,0,12.0,12.0,0.0,3.59915127353,12.0,12.0,0.0,1.0,1.0,1.0
420,490111256001030_0,0,0,0.0,0.0,0.0,2.01754272011,0.0,0.0,0.0,1.0,1.0,1.0
421,490111254012074_0,0,0,16.0,16.0,0.0,5.6153121919,16.0,16.0,0.0,1.0,1.0,1.0
422,490111259061008_0,0,0,24.0,24.0,0.0,4.97932192242,24.0,24.0,0.0,1.0,1.0,1.0
423,490111254051014_0,0,0,12.0,12.0,0.0,2.88272882572,12.0,12.0,0.0,1.0,1.0,1.0
424,490111264062002_0,0,0,8.0,8.0,0.0,3.92866647891,8.0,8.0,0.0,1.0,1.0,1.0
425,490111252001011_0,0,0,0.0,0.0,0.0,4.96008210956,0.0,0.0,0.0,1.0,1.0,1.0
426,490111259062043_0,0,0,46.0,46.0,0.0,6.86634810436,46.0,46.0,0.0,1.0,1.0,1.0
427,490111258052008_0,0,0,2.0,2.0,0.0,0.989888319539,2.0,2.0,0.0,1.0,1.0,1.0
428,490111264061004_0,0,0,3.0,3.0,0.0,1.90556622074,3.0,3.0,0.0,1.0,1.0,1.0
429,490111262022025_0,0,0,10.0,10.0,0.0,3.06657043888,10.0,10.0,0.0,1.0,1.0,1.0
430,490111252002310_0,0,0,0.0,0.0,0.0,2.71792253992,0.0,0.0,0.0,1.0,1.0,1.0
431,490111254013006_0,0,0,10.0,10.0,0.0,3.2005578692,10.0,10.0,0.0,1.0,1.0,1.0
432,490111255032033_0,0,0,4.0,28.0,0.0,7.27782749358,4.0,28.0,0.0,1.0,1.0,1.0
433,490111263041008_0,0,0,0.0,0.0,0.0,1.98875032246,0.0,0.0,0.0,1.0,1.0,1.0
434,490111261051003_0,0,0,37.0,37.0,0.0,9.54775255604,37.0,37.0,0.0,1.0,1.0,1.0
435,490111264052018_0,0,0,46.0,46.0,0.0,14.8506218107,46.0,46.0,0.0,1.0,1.0,1.0
436,490111261043056_0,0,0,8.0,9.0,0.0,14.7300506248,8.0,9.0,0.0,1.0,1.0,1.0
437,490111258053013_0,0,0,10.0,10.0,0.0,3.2237636142,10.0,10.0,0.0,1.0,1.0,1.0
438,490111259061014_0,0,0,4.0,4.0,0.0,0.890674646691,4.0,4.0,0.0,1.0,1.0,1.0
439,490111258072022_0,0,0,0.0,0.0,0.0,1.53460001814,0.0,0.0,0.0,1.0,1.0,1.0
440,490111262021053_0,0,0,0.0,0.0,0.0,703.74636919,0.0,0.0,0.0,1.0,1.0,1.0
441,490111255032009_0,0,0,7.0,18.0,0.0,11.4850045572,7.0,18.0,0.0,1.0,1.0,1.0
442,490111254052019_0,0,0,38.0,38.0,0.0,10.7952739036,38.0,38.0,0.0,1.0,1.0,1.0
443,490111259054014_0,0,0,15.0,15.0,0.0,5.44010918737,15.0,15.0,0.0,1.0,1.0,1.0
444,490111252002045_0,0,0,0.0,0.0,0.0,4.9255910044,0.0,0.0,0.0,1.0,1.0,1.0
445,490111261052011_0,0,0,7.0,7.0,0.0,3.51200509724,7.0,7.0,0.0,1.0,1.0,1.0
446,490111253053004_0,0,0,21.0,21.0,0.0,5.77239067143,21.0,21.0,0.0,1.0,1.0,1.0
447,490111262041035_0,0,0,0.0,0.0,0.0,1.72905620185,0.0,0.0,0.0,1.0,1.0,1.0
448,490111260021012_0,0,0,2.0,2.0,0.0,0.783948988361,2.0,2.0,0.0,1.0,1.0,1.0
449,490111261013021_0,0,0,21.0,21.0,0.0,6.43052964963,21.0,21.0,0.0,1.0,1.0,1.0
450,490111259061051_0,0,0,0.0,0.0,0.0,0.534639000949,0.0,0.0,0.0,1.0,1.0,1.0
451,490111260012014_0,0,0,22.0,22.0,0.0,5.43140189128,22.0,22.0,0.0,1.0,1.0,1.0
452,490111253014013_0,0,0,5.0,5.0,0.0,3.8169103291,5.0,5.0,0.0,1.0,1.0,1.0
453,490111251043007_0,0,0,47.0,47.0,0.0,16.8278049606,47.0,47.0,0.0,1.0,1.0,1.0
454,490111262042015_0,0,0,17.0,17.0,0.0,8.06058157323,17.0,17.0,0.0,1.0,1.0,1.0
455,490111251021012_0,0,0,0.0,0.0,0.0,1.55414007868,0.0,0.0,0.0,1.0,1.0,1.0
456,490111264041030_0,0,0,23.0,23.0,0.0,6.23750718779,23.0,23.0,0.0,1.0,1.0,1.0
457,490111253013010_0,0,0,0.0,0.0,0.0,4.63670663413,0.0,0.0,0.0,1.0,1.0,1.0
458,490111253011013_0,0,0,8.0,8.0,0.0,2.17534486255,8.0,8.0,0.0,1.0,1.0,1.0
459,490111253033035_0,0,0,23.0,23.0,0.0,6.18471675923,23.0,23.0,0.0,1.0,1.0,1.0
460,490111254052049_0,0,0,0.0,0.0,0.0,0.204808450461,0.0,0.0,0.0,1.0,1.0,1.0
461,490111253031049_0,0,0,9.0,9.0,0.0,5.74605458482,9.0,9.0,0.0,1.0,1.0,1.0
462,490111261014012_0,0,0,3.0,3.0,0.0,3.37891003692,3.0,3.0,0.0,1.0,1.0,1.0
463,490111263031018_0,0,0,8.0,8.0,0.0,2.65511618046,8.0,8.0,0.0,1.0,1.0,1.0
464,490111261041025_0,0,0,85.0,95.0,0.0,145.052606768,85.0,95.0,0.0,1.0,1.0,1.0
465,490111264041017_0,0,0,53.0,53.0,0.0,3.92296332325,53.0,53.0,0.0,1.0,1.0,1.0
466,490111254032011_0,0,0,63.0,63.0,0.0,30.5183080095,63.0,63.0,0.0,1.0,1.0,1.0
467,490111264022026_0,0,0,0.0,0.0,0.0,1.69825400628,0.0,0.0,0.0,1.0,1.0,1.0
468,490111264042011_0,0,0,0.0,0.0,0.0,29.6139561952,0.0,0.0,0.0,1.0,1.0,1.0
469,490111254032036_0,0,0,23.0,28.0,0.0,10.3489531548,23.0,28.0,0.0,1.0,1.0,1.0
470,490111253033014_0,0,0,17.0,18.0,0.0,5.78639164072,17.0,18.0,0.0,1.0,1.0,1.0
471,490111253042003_0,0,0,24.0,24.0,0.0,7.29166849683,24.0,24.0,0.0,1.0,1.0,1.0
472,490111262021071_0,0,0,32.0,34.0,0.0,14.7785917154,32.0,34.0,0.0,1.0,1.0,1.0
473,490111262031044_0,0,0,0.0,0.0,0.0,0.458548863491,0.0,0.0,0.0,1.0,1.0,1.0
474,490111254012048_0,0,0,2.0,2.0,0.0,3.58643049794,2.0,2.0,0.0,1.0,1.0,1.0
475,490111251032014_0,0,0,0.0,0.0,0.0,3.48179472368,0.0,0.0,0.0,1.0,1.0,1.0
476,490111263042008_0,0,0,9.0,9.0,0.0,2.61832674034,9.0,9.0,0.0,1.0,1.0,1.0
477,490111262041027_0,0,0,0.0,0.0,0.0,3591.56025072,0.0,0.0,0.0,1.0,1.0,1.0
478,490111258053002_0,0,0,12.0,12.0,0.0,3.24510690095,12.0,12.0,0.0,1.0,1.0,1.0
479,490111259083004_0,0,0,56.0,56.0,0.0,37.3182394061,56.0,56.0,0.0,1.0,1.0,1.0
480,490111264021053_0,0,0,22.0,22.0,0.0,8.76532369877,22.0,22.0,0.0,1.0,1.0,1.0
481,490111252002017_0,0,0,0.0,0.0,0.0,4.06956044278,0.0,0.0,0.0,1.0,1.0,1.0
482,490111254012060_0,0,0,1.0,1.0,0.0,64.5330292837,1.0,1.0,0.0,1.0,1.0,1.0
483,490111253012009_0,0,0,28.0,28.0,0.0,12.9584237689,28.0,28.0,0.0,1.0,1.0,1.0
484,490111251041036_0,0,0,60.0,60.0,0.0,4.82090667969,60.0,60.0,0.0,1.0,1.0,1.0
